subject_slug,counterpart_slug,counterpart_name,type,type_label,sign,subtype,source,text
erwin_schrodinger,einstein,Albert Einstein,3,discourse,,,own,"- **[T3]** **Documented fact:** Schrödinger and Einstein maintained an extensive scientific correspondence and personal intellectual relationship from the 1920s through the 1950s. Their exchanges addressed wave mechanics, the interpretation of quantum theory, the EPR problem and Schrödinger’s cat, and later unified-field theory. Surviving examples include Einstein’s letter of 31 May 1928 inviting Schrödinger to visit and criticizing the Bohr–Heisenberg interpretation, Schrödinger’s confessional letter from De Panne on 19 July 1939, and Einstein’s criticism of Schrödinger’s 1947 Dublin field-theory announcement. The correspondence is catalogued in the [University of Vienna Schrödinger archive](https://services.phaidra.univie.ac.at/api/object/o%3A2085354/download)."
erwin_schrodinger,niels_bohr,Niels Bohr,3,discourse,,,own,- **[T3]** **Documented fact:** Schrödinger visited Bohr’s Copenhagen institute in autumn 1926 and debated the meaning of wave mechanics and quantum jumps with Bohr at length. Their subsequent correspondence continued the interpretive dispute: a surviving archival description records Schrödinger sending Einstein copies of a letter from Bohr and his answer on 30 May 1928. Both also participated in the October 1927 Fifth Solvay Conference in Brussels. See the [University of Vienna archive catalogue](https://services.phaidra.univie.ac.at/api/object/o%3A2085354/download) and the [Solvay Institutes’ conference history](https://solvayinstitutes.be/conference/30th-solvay-conference-on-physics/).
erwin_schrodinger,heisenberg,Werner Heisenberg,1,wrote_about,-,,own,"- **[T1-]** **Documented fact:** Schrödinger directly analyzed Heisenberg’s formulation in his 1926 paper “Über das Verhältnis der Heisenberg-Born-Jordanschen Quantenmechanik zu der meinen,” demonstrating the relationship between matrix mechanics and his own wave mechanics. The two physicists also attended the Fifth Solvay Conference in Brussels in October 1927. Schrödinger was therefore the later writer in this particular connection, not merely a scientist retrospectively associated with Heisenberg."
erwin_schrodinger,dirac,Paul Adrien Maurice Dirac,5,friendship_meeting,,,own,"- **[T5]** **Documented fact:** Schrödinger and Dirac met within the international quantum-physics community, including at the Fifth Solvay Conference in Brussels in October 1927. They were jointly honored in Stockholm in December 1933 when the 1933 Nobel Prize in Physics was divided between them for new forms of atomic theory. The meeting and shared award are documented by the [Solvay Institutes](https://solvayinstitutes.be/conference/30th-solvay-conference-on-physics/) and [Nobel Prize records](https://www.nobelprize.org/prizes/physics/1933/summary/)."
erwin_schrodinger,wolfgang_pauli,Wolfgang Ernst Pauli,3,discourse,,,own,"- **[T3]** **Documented fact:** Schrödinger and Pauli conducted a sustained, technically detailed correspondence beginning during the creation of wave mechanics. Pauli evaluated Schrödinger’s early papers, discussed hydrogen, spin, relativistic wave equations and quantum interpretation, and remained a forthright critic and interlocutor. A surviving example is Pauli’s letter to Schrödinger dated 4 October 1939 in Zürich; their correspondence is preserved in the Vienna and CERN collections. See [University of Vienna Phaidra](https://phaidra.univie.ac.at/detail/o%3A261222) and the [CERN Pauli archive](https://cds.cern.ch/record/83595?ln=en)."
erwin_schrodinger,john_von_neumann,John von Neumann,3,discourse,,,own,"- **[T3]** **Documented fact:** A letter from von Neumann to Schrödinger dated 11 April 1936 survives in the Archive for the History of Quantum Physics. It establishes direct written contact, although the available catalogue entry alone does not justify describing the relationship as a close collaboration or friendship. See the [American Philosophical Society catalogue](https://as.amphilsoc.org/repositories/2/archival_objects/26769)."
erwin_schrodinger,alexandra_david_neel,Alexandra David-Néel,4,proximity_milieu,,,own,"- **[T4]** **Documented fact:** Curie and Schrödinger were both participants at the Fifth Solvay Conference on “Electrons and Photons,” held in Brussels from 24–29 October 1927, and appear in its official group photograph. This establishes shared conference milieu, but the located evidence does not by itself establish correspondence, friendship or a substantive personal exchange. The gathering is described by the [Solvay Institutes](https://solvayinstitutes.be/conference/30th-solvay-conference-on-physics/)."
erwin_schrodinger,william_rowan_hamilton,Sir William Rowan Hamilton,1,wrote_about,-,,own,"- **[T1-]** **Documented fact:** Schrödinger explicitly developed wave mechanics through Hamiltonian mechanics and the optical–mechanical analogy created by Hamilton in the nineteenth century. Schrödinger’s notebooks and 1926 wave-mechanics papers use and discuss that inherited framework, making Schrödinger the later writer in the pair. Historical analysis identifies Hamilton’s analogy as a central heuristic in Schrödinger’s derivation of wave mechanics; see the study “[The classical roots of wave mechanics](https://doi.org/10.1016/j.shpsb.2009.06.007).”"
erwin_schrodinger,plato,Plato,1,wrote_about,-,,own,"- **[T1-]** **Documented fact:** Schrödinger discussed Plato as part of his historical examination of Greek natural philosophy, the conflict between reason and sensory evidence, and the intellectual ancestry of modern science in lectures delivered at University College Dublin in 1948 and published as *Nature and the Greeks* (1954). This is a later author’s engagement with an ancient figure, not evidence for any direct or esoteric transmission. See the [Cambridge University Press edition](https://www.cambridge.org/core/books/nature-and-the-greeks-and-science-and-humanism/9781107431836)."
erwin_schrodinger,aristotle,Aristotle,1,wrote_about,-,,own,"- **[T1-]** **Documented fact:** Aristotle appears within Schrödinger’s written treatment of ancient Greek accounts of nature and scientific explanation in *Nature and the Greeks*, based on his 1948 Dublin lectures. The supported crossing is textual and retrospective only: Schrödinger was the later writer assessing an earlier thinker. See the [Cambridge University Press edition](https://www.cambridge.org/core/books/nature-and-the-greeks-and-science-and-humanism/9781107431836)."
erwin_schrodinger,heisenberg,Werner Heisenberg,5,friendship_meeting,,,mirror,Heisenberg and Schrödinger met at Solvay conferences and debated their competing formulations and interpretations of quantum mechanics.
erwin_schrodinger,satyendra_nath_bose,Satyendra Nath Bose,3,discourse,,,mirror,"Bose engaged with Schrödinger's wave mechanics in his later research, and Schrödinger reportedly assessed the difficulty of a tensor problem Bose addressed."
erwin_schrodinger,olga_frobe_kapteyn,Olga Fröbe-Kapteyn,3,discourse,,,mirror,Fröbe-Kapteyn corresponded with Schrödinger about future Eranos programs after organizing and editing the 1946 meeting at which he lectured.
erwin_schrodinger,wolfgang_pauli,Wolfgang Ernst Pauli,5,friendship_meeting,,,mirror,Pauli met and participated with Schrödinger in Copenhagen and Solvay discussions about quantum mechanics.
erwin_schrodinger,dirac,Paul Adrien Maurice Dirac,3,discourse,,,mirror,Dirac engaged with and generalized Schrödinger’s wave-mechanical formulation of quantum theory.
erwin_schrodinger,niels_bohr,Niels Bohr,5,friendship_meeting,,,mirror,Schrödinger visited Bohr's Copenhagen circle in 1926 for intensive debates about wave mechanics and its interpretation.
erwin_schrodinger,henri_oedenkoven,Henri Oedenkoven,5,friendship_meeting,,,mirror,"- **[T5]** **Documented fact:** In May 1913 Laban approached Oedenkoven with a proposal to establish an art school at Monte Verità. With Oedenkoven and Hofmann’s support, Laban then conducted summer courses there from 1913 through 1917; relations eventually broke down around the 1917 congress and Sun Festival. ([Monte Verità media guide](https://mediaguide.monteverita.org/en/the-history/1913-1918), [Monte Verità documents portal](https://monteverita.net/sonnenfest/))"
erwin_schrodinger,fermi,Enrico Fermi,5,friendship_meeting,,,mirror,Fermi and Schrödinger participated in interwar quantum physics and met at scientific conferences.
erwin_schrodinger,marie_curie,Maria Salomea Skłodowska-Curie,4,proximity_milieu,,,mirror,"Curie and Schrödinger attended the 1927 Solvay Physics Conference, where he presented a report and she joined the discussions."
erwin_schrodinger,newton,Sir Isaac Newton,1,wrote_about,-,,mirror,Schrödinger's work belonged to the later disciplinary development and revision of domains organized by Newtonian mechanics and optics.
erwin_schrodinger,robert_oppenheimer,J. Robert Oppenheimer,4,proximity_milieu,,,mirror,"Oppenheimer and Schrödinger belonged to the same international theoretical-physics milieu, with Schrödinger’s wave mechanics shaping Oppenheimer’s field."
etienne_bazeries,julius_caesar,Gaius Julius Caesar,1,wrote_about,-,,own,Bazeries later discussed substitution cryptography associated with Julius Caesar in Les Chiffres secrets dévoilés.
etienne_bazeries,blaise_de_vigenere,Blaise de Vigenère,1,wrote_about,-,,own,Bazeries later described and analyzed cryptographic methods associated with Blaise de Vigenère in Les Chiffres secrets dévoilés.
etienne_bazeries,louis_xiv,Louis XIV,1,wrote_about,-,,own,Bazeries reconstructed the Great Cipher from Louis XIV-era dispatches and later published and interpreted decrypted royal correspondence.
etienne_bazeries,napoleon,Napoleon Bonaparte,1,wrote_about,-,,own,Bazeries later wrote a study analyzing Napoleon Bonaparte's campaign ciphers from archival documents.
etienne_bazeries,auguste_kerckhoffs,Auguste Kerckhoffs,3,discourse,,,own,Bazeries engaged in writing with Auguste Kerckhoffs's cryptographic work and terminology within the French discourse on military cipher security.
etienne_bazeries,captain_alfred_dreyfus,Captain Alfred Dreyfus,3,discourse,,,own,Bazeries created a one-sided textual connection to Captain Alfred Dreyfus by discussing the Panizzardi telegram associated with the Dreyfus affair.
etienne_bazeries,thomas_jefferson,Thomas Jefferson,9,shared_object_site,-,,own,Bazeries independently reinvented the removable-disk cipher-device principle originated earlier by Thomas Jefferson.
etienne_bazeries,william_f_friedman,William Frederick Friedman,1,wrote_about,+,,own,"William F. Friedman later wrote and lectured extensively about Bazeries, his cylindrical cryptograph, and its place in cipher history."
etienne_jules_marey,muybridge,Eadweard Muybridge,3,discourse,,,own,"Marey initiated contact with Muybridge through Gaston Tissandier, after which Muybridge sent photographs and the two corresponded about animal locomotion and photographic methods."
etienne_jules_marey,muybridge,Eadweard Muybridge,5,friendship_meeting,,,own,"Marey hosted Muybridge at his Paris residence on 26 September 1881, where Muybridge demonstrated his zoopraxiscope and projected motion sequences."
etienne_jules_marey,thomas_edison,Thomas Alva Edison,5,friendship_meeting,,,own,Edison met Marey during an August 1889 visit to the Paris Universal Exposition and examined Marey's chronophotographic work.
etienne_jules_marey,max_glucksmann,Max Glücksmann,9,shared_object_site,+,,mirror,The Elgé chronophotograph used by the Casa Lepage group descended technologically from Marey’s earlier chronophotographic research.
etienne_jules_marey,nikolai_bernstein,Nikolai Aleksandrovich Bernstein,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** Bernstein wrote about Marey as a nineteenth-century precursor whose chronophotographic records constituted an exceptionally rich archive of movement, while arguing that the material had not yet yielded a continuing analytical research program. He also explicitly credited Marey’s use of instantaneous photography and point-tracking when explaining the technical ancestry of his own movement-recording methods. [Feigenberg, *Nikolai Bernstein: From Reflex to the Model of the Future*](https://dokumen.pub/nikolai-bernstein-from-reflex-to-the-model-of-the-future.html)"
