slug,traveler,segment,stop_index,stop_name,lat,lng,date,date_confidence
carlos_maria_della_paolera,Carlos María della Paolera,Afterward: the Name on the Street,41,"São Paulo, the street the reference works put in Rio",-23.6210818,-46.624286,1980-01-01,"attested by an OpenStreetMap country-wide query for Della Paolera in Brazil, which returns Rua Carlos Maria Della Paolera in Jardim da Saúde, Cursino, São Paulo, and returns nothing at all in Rio de Janeiro or Tijuca. The Tijuca claim in es.wikipedia is unsourced in the article itself and is corrected here rather than repeated. No naming date was found and 1980 is an ordering device only"
carlos_maria_della_paolera,Carlos María della Paolera,Afterward: the Name on the Street,42,"Ciudad Universitaria, the institute takes his name",-34.5411603,-58.4438533,2003-12-16,"attested at isu.fadu.uba.ar/?p=29: Resolución (CD) 579 of 16 December 2003 adopting the name Instituto Superior de Urbanismo, Territorio y el Ambiente. The same page dates the end of the institute's dormancy to Resolución 321 (CD) of 7 December 1993, appointing Juan Manuel Borthagaray as director; it gives no start year for the dormancy, so the dossier's 1980-1994 span is not asserted here. Coordinates are the OSM figure for FADU at Ciudad Universitaria, Intendente Güiraldes 2160"
carlos_slim,Carlos Slim Helú,The Mountain Town and the Crossing,0,"Jezzine, a son under Ottoman rule",33.5406,35.5875,1888-07-17,"attested (en.wikipedia.org/wiki/Carlos_Slim), which gives the birth date and the birth name Khalil Salim Haddad Aglamaz; the conscription motive and the brothers' 1898 departure come from the family's own documentary narrative and are reconstruction."
carlos_slim,Carlos Slim Helú,The Mountain Town and the Crossing,1,"Port of Veracruz, fourteen and without Spanish",19.2018,-96.1342,1902-01-01,"reconstruction: the year comes from the family's documentary narrative, and the specific port of entry could not be independently confirmed. Day and month defaulted to order the segment."
carlos_slim,Carlos Slim Helú,The Mountain Town and the Crossing,2,"Tampico, the brothers who went first",22.2553,-97.8686,1902-06-01,reconstruction from the family's documentary narrative; not independently confirmed. Month defaulted to place the arrival after the crossing.
carlos_slim,Carlos Slim Helú,The Mountain Town and the Crossing,3,"Centro Histórico, La Estrella de Oriente",19.4326,-99.1332,1904-01-01,"conflicted and unresolved: the family's English- and Spanish-language biographies give 1904 and 1911 for the founding, and neither could be independently confirmed. The May 1914 buyout of Jose's half for 30,000 pesos comes from the family archive and is reconstruction. Day and month defaulted."
carlos_slim,Carlos Slim Helú,The Mountain Town and the Crossing,4,"Hidalgo del Parral, born to a press that sets Arabic",26.93,-105.6667,1908-01-01,"birthplace attested: en.wikipedia.org/wiki/Carlos_Slim states Linda Helú Atta was born in Parral, Chihuahua. Her birth year is not established in any source reviewed and the date here orders the segment only. The publishing detail follows en-wiki, which says her parents founded one of the first Arabic-language magazines in Mexico; the dossier's stronger claim that José Helú imported an early Arabic printing press is unconfirmed."
carlos_slim,Carlos Slim Helú,The Ledger and the First Bond,5,"Mexico City, the fifth of six",19.4326,-99.1332,1940-01-28,"attested (en.wikipedia.org/wiki/Carlos_Slim; Britannica, 'Carlos Slim Helú')."
carlos_slim,Carlos Slim Helú,The Ledger and the First Bond,6,"Mexico City, the allowance and the notebook",19.4326,-99.1332,1951-01-01,"attested for the sequence (en.wikipedia.org/wiki/Carlos_Slim): a government savings bond at eleven in 1951, a first stock purchase at twelve in an unnamed Mexican bank, and only by fifteen a shareholding in Mexico's largest bank. Britannica compresses the two purchases and attaches Banamex to the age-eleven bond; that attribution is not supported and is not used here. The household bookkeeping practice is tradition, corroborated in profiles but not from a primary document. Day and month defaulted."
carlos_slim,Carlos Slim Helú,The Ledger and the First Bond,7,"Mexico City, the auditor dies",19.4326,-99.1332,1953-01-01,"attested that Julián Slim Haddad died when Carlos was thirteen (Britannica, 'Carlos Slim Helú'); the exact date is not established in any source reviewed and day and month are defaulted."
carlos_slim,Carlos Slim Helú,The Ledger and the First Bond,8,"Ciudad Universitaria, the algebra class",19.3327,-99.1836,1961-01-01,"attested for the 1961 professional degree (carlosslim.com/biografia_ing.html) and for the teaching (en.wikipedia.org/wiki/Carlos_Slim); es.wikipedia.org gives the UNAM years as 1958-1962, so the exit year is in conflict and both are recorded. Coordinates corrected to the Facultad de Ingeniería in Ciudad Universitaria; the dossier's 19.3299, -99.1852 falls about 350 m southwest in open ground. Day and month defaulted."
carlos_slim,Carlos Slim Helú,The Broker's Years,9,"Bolsa Mexicana de Valores, the first firm",19.4285,-99.1329,1965-01-01,"attested for the founding year (carlosslim.com/biografia_ing.html: Founded Inversora Bursatil in 1965) and for Jarritos del Sur the same year (en.wikipedia.org/wiki/Carlos_Slim). Britannica's US$400,000 is misdescribed as one year's profit; it is the accumulated trading capital he held by 1965. Coordinates are the exchange's historic Calle Uruguay site in the Centro Histórico. His later vice-chairmanship of the exchange and chairmanship of the brokerage-firms association are reconstruction and carry no separate stop. Day and month defaulted."
carlos_slim,Carlos Slim Helú,The Broker's Years,10,"Mexico City, Carso, cut from two names",19.4326,-99.1332,1966-01-01,"attested (carlosslim.com/biografia_ing.html): Inmobiliaria Carso established January 1966, the name combining Car from Carlos and so from Soumaya. The dossier's 'Inmuebles Carso' is the wrong company name. The marriage year is in conflict and is not resolved: carlosslim.com and es.wikipedia.org give 1966, en.wikipedia.org and Britannica give 1967. Day defaulted."
carlos_slim,Carlos Slim Helú,The Broker's Years,11,"New York Stock Exchange, the Latin American committee",40.7069,-74.0111,1975-01-01,"reconstruction, and the date is a segment-ordering device only. The role is attested by his own official biography (carlosslim.com/biografia_ing.html: he chaired the Latin American Committee of the New York Stock Exchange's Board), but no source located gives a year; the dossier's '1970s' is unsupported, and its 'first president' overstates a first-party source that says only 'chaired.' Coordinates verified against the exchange at 11 Wall Street."
carlos_slim,Carlos Slim Helú,The Broker's Years,12,"Mexico City, everything under one company",19.4326,-99.1332,1980-01-01,"attested that the holdings were consolidated under Grupo Galas, later renamed Grupo Carso (Britannica, 'Carlos Slim Helú'). The claim that he had established or acquired at least seven further businesses by 1972 is reconstruction. Day and month defaulted."
carlos_slim,Carlos Slim Helú,Buying in the Year Everyone Sells,13,"Mexico City, the crisis year",19.4326,-99.1332,1982-01-01,"attested that the 1982 contraction and debt crisis was the occasion of a wave of acquisitions of distressed but operating companies (Britannica, 'Carlos Slim Helú'). Day and month defaulted to the year."
carlos_slim,Carlos Slim Helú,Buying in the Year Everyone Sells,14,"Mexico City, an insurance company for thirteen million",19.4326,-99.1332,1984-01-01,"attested (Britannica, 'Carlos Slim Helú'): Seguros de México acquired for a reported US$13 million and later integrated into what became Grupo Financiero Inbursa. Day and month defaulted."
carlos_slim,Carlos Slim Helú,Buying in the Year Everyone Sells,15,"Casa de los Azulejos, the tiled house comes with the chain",19.4342,-99.1402,1985-01-01,"attested for the year Grupo Carso acquired Sanborns (es.wikipedia.org/wiki/Sanborns: 'En el año de 1985, la empresa fue adquirida por el Grupo Carso'). The dossier's 1997 is wrong; 1997 is the Sears Roebuck de México year. The Sanborn brothers bought the House of Tiles in 1917 and opened the branch in 1919, so the chain, not the building, is what changed hands. Coordinates from en.wikipedia.org/wiki/Casa_de_los_Azulejos. Day and month defaulted."
carlos_slim,Carlos Slim Helú,Buying in the Year Everyone Sells,16,"Mexico City, the cigarette money",19.42,-99.16,1986-01-01,"reconstruction. The dossier places the Cigatam acquisition in the 1980s without a year and gives no site finer than the capital; the date orders the segment only. The 2007 sale of the 50.1% stake to Philip Morris International for about US$1.1 billion is separately reported and also reconstruction (Britannica, 'Carlos Slim Helú')."
carlos_slim,Carlos Slim Helú,Buying in the Year Everyone Sells,17,"Bolsa Mexicana de Valores, Grupo Carso goes public",19.4285,-99.1329,1990-06-01,"attested that Grupo Carso listed in 1990 and that Porcelanite was acquired the same year (Britannica, 'Carlos Slim Helú'); the June date and the renaming of Grupo Galas at listing are reconstruction from corporate history. Nacobre and Química Fluor in 1988 are reconstruction (Britannica, 'Carlos Slim Helú'). Coordinates are the exchange's historic Centro Histórico site."
carlos_slim,Carlos Slim Helú,The Telephone Company,18,"Mexico City, the state telephone company is sold",19.4326,-99.1332,1990-12-01,"attested for the consortium and for the roughly US$1.76 billion paid for a controlling 20.4% block (Britannica, 'Carlos Slim Helú'; en.wikipedia.org/wiki/Telefonos_de_Mexico, which also confirms the long controversy over the payment structure). No venue is documented: the dossier staged this at Los Pinos and conceded the presidential residence was an inference, the auction was run by the Secretaría de Hacienda, and no source places any part of it there, so the stop sits on the capital's general pin. Day defaulted."
carlos_slim,Carlos Slim Helú,The Telephone Company,19,"Parque Vía 190, running the network",19.4297,-99.173,1991-01-01,"reconstruction. Telmex's registered principal office is at Parque Vía 190 in the Cuauhtemoc borough (es.wikipedia.org/wiki/Telmex); the dossier placed the headquarters on Insurgentes Sur beside the Cuicuilco reserve, which is a Telmex corporate campus but not the registered seat, and asserted the América Móvil spin-off was directed from there, which no source supports. Day and month defaulted."
